Product_ID,Product_ID_Int,Style_REF1_Code,Style_REF1_Name,Style_REF2_Code,Style_REF2_Name,Style_REF3_Code,Style_REF3_Name,Style_REF4_Code,Style_REF4_Name,Style_REF5_Code,Style_REF5_Name,Style_REF10_Code,Style_REF10_Name,Style_REF11_Code,Style_REF11_Name,Style_REF11_Parent_Code,Style_REF11_Parent_Name,Style_Colour_REF1_Code,Style_Colour_REF1_Name,Style_Colour_REF2_Code,Style_Colour_REF2_Name,Style_Colour_REF3_Code,Style_Colour_REF3_Name,Style_Colour_REF4_Code,Style_Colour_REF4_Name,Style_Colour_REF5_Code,Style_Colour_REF5_Name,Style_Colour_REF6_Code,Style_Colour_REF6_Name,Style_Colour_REF7_Code,Style_Colour_REF7_Name,Style_Colour_REF8_Code,Style_Colour_REF8_Name,Style_Colour_REF9_Code,Style_Colour_REF9_Name,Style_Colour_REF10_Code,Style_Colour_REF10_Name,Colour_REF1_Code,Colour_REF1_Name,Colour_REF2_Code,Colour_REF2_Name,Colour_REF3_Code,Colour_REF3_Name,Product_CAD_Image_URL,Style_HS_Code,Style_Country_Of_Origin,Inventory_Age_Category,Datasource_Code,Product_Internal_ID,Clr_Internal_ID,Style_Internal_ID,Style_Code,Style_Name,Style_Code_Name,Style_Code_Name_Colour_Name,Style_Name_Colour_Name,Style_Code_Colour_Name,Style_Colour_Code,Style_Colour_Name,SKU_Size_Value,SKU_Size_Name,SKU_Size_Range_Name,Barcode_Primary,Barcode_Secondary,Store_First_Received_Date_ID,Store_First_Received_Date_Short,Store_First_Received_Weeks_Since,Store_Last_Received_Date_ID,Store_Last_Received_Date_Short,Store_Last_Received_Weeks_Since,Last_Sale_Date_ID,Last_Sale_Date_Short,Last_Sale_Weeks_Since,Warehouse_Last_Received_Date_ID,Warehouse_Last_Received_Date_Short,Warehouse_Last_Received_Weeks_Since,Warehouse_Last_Received_Date_ID_LY,Warehouse_Last_Received_Date_Short_LY,Warehouse_Last_Received_Weeks_Since_LY,First_Received_Date_ID,First_Received_Date_Short,First_Sale_Date_ID,First_Sale_Date_Short,First_Order_Date_ID,First_Order_Date_Short,New_Item_Status,Image_URL,Style_Preferred_Supplier_Code,Style_Preferred_Supplier_Name,Standard_Unit_Cost,Standard_Unit_Cost_Text_Sort,Standard_Unit_Cost_Text,Current_Retail_Price_Incl_Tax_Text_Sort,Current_Retail_Price_Incl_Tax_Text,Current_Retail_Price_Incl_Tax,Current_Retail_Price_Excl_Tax,Original_Retail_Price_Incl_Tax_Text_Sort,Original_Retail_Price_Incl_Tax_Text,Original_Retail_Price_Incl_Tax,Original_Retail_Price_Excl_Tax,First_Margin_Pct_Sort,First_Margin_Pct,Markdown_Status,Purchase_Rate,Purchase_Currency_Code,Purchase_Arrival_Zone_Name,Purchase_Departure_Zone_Name,Import_Costing_Date_ID,Import_Costing_Date_Short
7507,7507,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CR22,CR22,CRUISE22,CRUISE22,2022/26,2022/26,NULL,NULL,Y,YES,FASHION FORWARD,FASHION FORWARD,CR22,CR22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,Y,YES,FLORAL,FLORAL,NULL,6204490017,CHINA,AGED (1-2 YEARS),AP21_Core,4872,1427,596,22CR5187,Zest Mini Dress,22CR5187 Zest Mini Dress,22CR5187 Zest Mini Dress (TROPICAL LIME),Zest Mini Dress (TROPICAL LIME),22CR5187 TRPCL LME,TRPCL LME,TROPICAL LIME,10,10,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230809,8/9/2023,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S34-22CR5187_ZestMiniDress_TropicalLime-211033-Ahehe-0253_frontshot.jpg?v=1650409179,1SUP,Supertex Intl Jiangyin Jiaxiang,97.9,97.9,97.9,228,228,228,207.272727,455,455,455,413.636364,76.30%,76.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
7577,7577,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6204420017,CHINA,NULL,AP21_Core,16774,1442,604,22CR5306,Como Denim Dress,22CR5306 Como Denim Dress,22CR5306 Como Denim Dress,Como Denim Dress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S50-22CR5306_ComoDenimDressWhite-21943-Ahehe-1323.jpg?v=1650409178,1UAI,Union Apparel International Ltd.,NULL,NULL,NULL,375,375,375,340.909091,375,375,375,340.909091,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
10223,10223,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,SKIRTS,SKIRTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,SS20,SS20,IMPERMANENCE20,IMPERMANENCE20,2021/09,2021/09,NULL,NULL,N,NO,NULL,NULL,SS20,SS20,MARKDOWN,MARKDOWN,YES,YES,NATURAL,NATURAL,N,NO,NULL,NULL,NULL,620452,CHINA,AGED (2+ YEARS),AP21_Core,6787,2226,940,20AJ4088,Construct Skirt,20AJ4088 Construct Skirt,20AJ4088 Construct Skirt (NATURAL),Construct Skirt (NATURAL),20AJ4088 NAT,NAT,NATURAL,6,6,Apr-18,24233,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S46-20AJ4088_Construct_Skirt_Natural-20442-Ahehe-1509.jpg?v=1598315442,1UAI,Union Apparel International Ltd.,50.78,50.78,50.78,206,206,206,187.272727,295,295,295,268.181818,81.10%,81.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
10340,10340,Ahehe,Ahehe,RTW,RTW,BODYER,BODYER,BODYER TOPS,BODYER TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,CORE,CORE,CORE,CORE,2021/47,2021/47,NULL,NULL,N,NO,NULL,NULL,CORE,CORE,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,611441,CHINA,CURRENT,AP21_Core,17607,2273,963,20RE1311,Lucia Top,20RE1311 Lucia Top,20RE1311 Lucia Top (BLACK),Lucia Top (BLACK),20RE1311 BLK,BLK,BLACK,NULL,NULL,NULL,NULL,NULL,20220406,4/6/2022,74,20220406,4/6/2022,74,20230830,8/30/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S42-20RE1311_Lucia_Top_Black-21647-Ahehe-0191_frontshot.jpg?v=1650409390,1TFS,The Fashion Source Pty Ltd,44.22,44.22,44.22,116,116,116,105.454545,165,165,165,150,70.50%,70.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
17635,17635,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TANKS&SINGLETS,TANKS AND SINGLETS,TANKS,TANKS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q322,Q322,BuwahahahahSEP22,BuwahahahahSEP22,2023/11,NULL,NULL,NULL,N,NO,NULL,NULL,Q322,Q322,MARKDOWN,MARKDOWN,YES,YES,PURPLE,PURPLE,N,NO,NULL,NULL,NULL,6109100037,CHINA,BECOMING AGED,AP21_Core,12446,3953,1600,223AA1029,TWIST BACK TANK 137,223AA1029 TWIST BACK TANK 137,223AA1029 TWIST BACK TANK 137 (LAVENDER/WHITE),TWIST BACK TANK 137 (LAVENDER/WHITE),223AA1029 LVNDR WHT,LVNDR WHT,LAVENDER/WHITE,14,14,Apr-18,9.35004E+12,,20220901,9/1/2022,53,20220901,9/1/2022,53,20230822,8/22/2023,2,20220825,8/25/2022,54,20220825,8/25/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S56-223AA1029-TwistBackTank137-22698-AheheBuwahahahah-D1-1961.jpg?v=1662612691,1ACT,Active Apparel ,27.4722,27.47,27.47,48,48,48,43.636364,95,95,95,86.363636,68.20%,68.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
18682,18682,Ahehe,Ahehe,RTW,RTW,JACKETS&COATS,JACKETS AND COATS,BLAZERS,BLAZERS,55%LIN-45%CO,55% LINEN 45% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/42,2022/42,NULL,NULL,N,NO,INNOVATOR,INNOVATOR,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,62043900,CHINA,AGED (1-2 YEARS),AP21_Core,13279,4160,1680,22AW2092,Admiration Cut Out Blazer,22AW2092 Admiration Cut Out Blazer,22AW2092 Admiration Cut Out Blazer (BLACK),Admiration Cut Out Blazer (BLACK),22AW2092 BLK,BLK,BLACK,8,8,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230821,8/21/2023,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S24-22AW2092-BLACK-AdmirationCutOutBlazer-22263-Ahehe-0542_frontshot.jpg?v=1649677123,1SUP,Supertex Intl Jiangyin Jiaxiang,123.0556,123.06,123.06,182,182,182,165.454545,455,455,455,413.636364,70.30%,70.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
20377,20377,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,69%LIN-31%VIS,69% LINEN 31% VISCOSE,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/03,2023/03,NULL,NULL,N,NO,SOPHISTICTD WMN,SOPHISTICATED WOMAN,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,62046900,CHINA,CURRENT,AP21_Core,14610,4524,1829,22SS3291,Jacquelyn Wide Leg Pant,22SS3291 Jacquelyn Wide Leg Pant,22SS3291 Jacquelyn Wide Leg Pant (BLACK),Jacquelyn Wide Leg Pant (BLACK),22SS3291 BLK,BLK,BLACK,6,6,Apr-18,9.35004E+12,,20220707,7/7/2022,61,20220707,7/7/2022,61,20230830,8/30/2023,1,20220705,7/5/2022,61,20220705,7/5/2022,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S33-22SS3291-BLACKJacquelynWideLegPant-22508-Ahehe-7383.jpg?v=1657595714,1SUP,Supertex Intl Jiangyin Jiaxiang,64.7361,64.74,64.74,148,148,148,134.545455,295,295,295,268.181818,75.90%,75.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1789,1789,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,SPORTS BRA,SPORTS BRA,SPORTS BRAS,SPORTS BRAS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q421,Q421,BuwahahahahDEC21,BuwahahahahDecember21,2022/22,2022/22,NULL,NULL,N,NO,NULL,NULL,Q421,Q421,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,6212100029,CHINA,AGED (1-2 YEARS),AP21_Core,444,137,66,21RE1581,LT Adj Strap Sprts Bra 307,21RE1581 LT Adj Strap Sprts Bra 307,21RE1581 LT Adj Strap Sprts Bra 307 (BLACK/WHITE),LT Adj Strap Sprts Bra 307 (BLACK/WHITE),21RE1581 BLK WHT,BLK WHT,BLACK/WHITE,10,10,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20220812,8/12/2022,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/21RE1581_LogotapeAdjustableStrapSportsBra307_black_7_frontshot.jpg?v=1648984127,1ACT,Active Apparel ,35.72,35.72,35.72,38,38,38,34.545455,95,95,95,86.363636,58.60%,58.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3820,3820,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,CR21,CR21,CRUISE21,CRUISE21,2021/26,2021/26,NULL,NULL,N,NO,NULL,NULL,CR21,CR21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NON PRINT,NON PRINT,NULL,620442,CHINA,AGED (2+ YEARS),AP21_Core,2067,545,236,21CR5017,Midsummer Dress,21CR5017 Midsummer Dress,21CR5017 Midsummer Dress (WHITE),Midsummer Dress (WHITE),21CR5017 WHT,WHT,WHITE,10,10,Apr-18,25564,,20220901,9/1/2022,53,20220901,9/1/2022,53,20220903,9/3/2022,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/cruisedress1.jpg?v=1624824315,1SUP,Supertex Intl Jiangyin Jiaxiang,101.05,101.05,101.05,212,212,212,192.727273,425,425,425,386.363636,73.80%,73.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
4490,4490,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/20,2022/20,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,62044200,CHINA,AGED (1-2 YEARS),AP21_Core,2608,674,284,21RE5252,Syros Denim Vest Dress,21RE5252 Syros Denim Vest Dress,21RE5252 Syros Denim Vest Dress (WHITE/ECRU),Syros Denim Vest Dress (WHITE/ECRU),21RE5252 WHT ECRU,WHT ECRU,WHITE/ECRU,14,14,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20230808,8/8/2023,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S23-21RE5252_Syros_Denim_Vest_Dress_White-Ecru-21877-Ahehe-1216_frontshot.jpg?v=1649073275,1UAI,Union Apparel International Ltd.,105.64,105.64,105.64,158,158,158,143.636364,395,395,395,359.090909,70.60%,70.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6680,6680,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,JACKETS&COATS,JACKETS AND COATS,WINDBREAKERS,WINDBREAKERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahMAR22,BuwahahahahMAR22,2022/37,2022/37,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,6104330053,CHINA,AGED (1-2 YEARS),AP21_Core,4231,1241,511,222AA2041,CONV ZIP WINDBREAKER JCKET 701,222AA2041 CONV ZIP WINDBREAKER JCKET 701,222AA2041 CONV ZIP WINDBREAKER JCKET 701 (BLACK/GOLD),CONV ZIP WINDBREAKER JCKET 701 (BLACK/GOLD),222AA2041 BLK GLD,BLK GLD,BLACK/GOLD,6,6,Apr-18,9.35004E+12,,20220401,4/1/2022,75,20220401,4/1/2022,75,20230623,6/23/2023,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S3-222AA2041-BLACK-GOLDConvZipWindbreakerJacket701BLACK-GOLD-22114-AheheBuwahahahah-1100_frontshot.jpg?v=1648791295,1ACT,Active Apparel ,74.16,74.16,74.16,135,135,135,122.727273,275,275,275,250,70.30%,70.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
7196,7196,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6104420017,CHINA,NULL,AP21_Core,16674,1342,560,221AA5005,Shrt Slv Est Hoodie Drs 804,221AA5005 Shrt Slv Est Hoodie Drs 804,221AA5005 Shrt Slv Est Hoodie Drs 804,Shrt Slv Est Hoodie Drs 804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S24-221AA5005-ROSEQUARTZShortSleeveEstHoodieDress804ROSEQUARTZ-22114-AheheBuwahahahah-1244_frontshot.jpg?v=1648789925,1ACT,Active Apparel ,NULL,NULL,NULL,275,275,275,250,275,275,275,250,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
7376,7376,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CR22,CR22,CRUISE22,CRUISE22,2022/26,2022/26,NULL,NULL,Y,YES,FASHION FORWARD,FASHION FORWARD,CR22,CR22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,Y,YES,FLORAL,FLORAL,NULL,6211490028,CHINA,AGED (1-2 YEARS),AP21_Core,4772,1396,581,22CR1343,Zest Off Shoulder Top,22CR1343 Zest Off Shoulder Top,22CR1343 Zest Off Shoulder Top (TROPICAL LIME),Zest Off Shoulder Top (TROPICAL LIME),22CR1343 TRPCL LME,TRPCL LME,TROPICAL LIME,4,4,Apr-18,9.35004E+12,,20220405,4/5/2022,74,20220405,4/5/2022,74,20230901,9/1/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S104-zest_off_shoulder_top-21928-Ahehe-57020_frontshot.jpg?v=1650409175,1SUP,Supertex Intl Jiangyin Jiaxiang,78.79,78.79,78.79,148,148,148,134.545455,295,295,295,268.181818,70.60%,70.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
17510,17510,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,LEGGINGS,LEGGINGS,7/8 LEGGING,7/8 LEGGING,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahAPR22,BuwahahahahAPR22,2022/43,2022/43,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,610463,CHINA,AGED (1-2 YEARS),AP21_Core,12346,3928,1588,222AA3317,High Rise 7/8 Legging 203,222AA3317 High Rise 7/8 Legging 203,222AA3317 High Rise 7/8 Legging 203 (BLACK MARBLE),High Rise 7/8 Legging 203 (BLACK MARBLE),222AA3317 BLK MARB,BLK MARB,BLACK MARBLE,14,14,Apr-18,9.35004E+12,,20220414,4/14/2022,73,20220414,4/14/2022,73,20230622,6/22/2023,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S36-222AA3317-Black-Marble-High-Rise-78-Legging-203-22231-AheheBuwahahahah-D3-0019_frontshot.jpg?v=1648791223,1ACT,Active Apparel ,35.4167,35.42,35.42,70,70,70,63.636364,145,145,145,131.818182,73.10%,73.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
18183,18183,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,JUMPERSSS,JUMPERSSS,65%VI-35%RNY,65% VISCOSE 35% RECYCLED NYLON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/42,2022/42,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,61103000,CHINA,AGED (1-2 YEARS),AP21_Core,12887,4060,1640,22AW1622,Zalie Turtle Neck Knit Jumper,22AW1622 Zalie Turtle Neck Knit Jumper,22AW1622 Zalie Turtle Neck Knit Jumper (IVORY/BLACK),Zalie Turtle Neck Knit Jumper (IVORY/BLACK),22AW1622 IVRY BLK,IVRY BLK,IVORY/BLACK,M,M,XXS - XXL,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230822,8/22/2023,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S38-22AW1622-IVORY-BLACK-ZalieTurtleNeckKnitJumper-22263-Ahehe-1296_detailshot.jpg?v=1649677133,1DCL,Draper Company Ltd,92.5,92.5,92.5,142,142,142,129.090909,355,355,355,322.727273,71.30%,71.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
20250,20250,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/09,NULL,NULL,NULL,N,NO,INNOVATOR,INNOVATOR,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,GREEN,GREEN,N,NO,NULL,NULL,NULL,621149,CHINA,CURRENT,AP21_Core,14510,4497,1816,22SS1804,Jolie Abstract Cut Out Top,22SS1804 Jolie Abstract Cut Out Top,22SS1804 Jolie Abstract Cut Out Top (VERDANT GREEN),Jolie Abstract Cut Out Top (VERDANT GREEN),22SS1804 VRDNT GRN,VRDNT GRN,VERDANT GREEN,16,16,Apr-18,9.35004E+12,,20220819,8/19/2022,55,20220819,8/19/2022,55,20230830,8/30/2023,1,20220823,8/23/2022,54,20220823,8/23/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/Ahehe-jolie-top-green.jpg?v=1659406068,1SUP,Supertex Intl Jiangyin Jiaxiang,73.0556,73.06,73.06,133,133,133,120.909091,295,295,295,268.181818,72.80%,72.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
20946,20946,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,FOOTWEAR,FOOTWEAR,SLIDES,SLIDES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/11,NULL,NULL,NULL,N,NO,NULL,NULL,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,640399,CHINA,CURRENT,AP21_Core,15051,4652,1876,22SS7021,Fondation Link Chunky Slide,22SS7021 Fondation Link Chunky Slide,22SS7021 Fondation Link Chunky Slide (Ivory),Fondation Link Chunky Slide (Ivory),22SS7021 IVRY,IVRY,Ivory,39,39,35 - 42,9.35004E+12,,20220901,9/1/2022,53,20220901,9/1/2022,53,20230831,8/31/2023,1,20220927,9/27/2022,49,20220826,8/26/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/2_721698c1-01b6-4bf5-b19d-086ddd534772.jpg?v=1662451028,1MIR,"Miraseen Corp., Ltd.",55,55,55,86,86,86,78.181818,245,245,245,222.727273,75.30%,75.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
4259,4259,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,SPORTS BRA,SPORTS BRA,SPORTS BRAS,SPORTS BRAS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q321,Q321,BuwahahahahSEPT21,BuwahahahahSEPT21,2022/12,2022/12,NULL,NULL,N,NO,NULL,NULL,Q321,Q321,MARKDOWN,MARKDOWN,YES,YES,BLUE,BLUE,N,NO,NULL,NULL,NULL,6106200004,CHINA,AGED (1-2 YEARS),AP21_Core,2419,632,268,21RE1281,LT Cross Back Sprts Bra 305,21RE1281 LT Cross Back Sprts Bra 305,21RE1281 LT Cross Back Sprts Bra 305 (ICE BLUE),LT Cross Back Sprts Bra 305 (ICE BLUE),21RE1281 ICE BLU,ICE BLU,ICE BLUE,6,6,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20230901,9/1/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S40-21RE1281_LogotapeCrossBackSportsBra305_IceBlue-21732-Ahehe-D2-51426.jpg?v=1648974989,1ACT,Active Apparel ,26,26,26,42,42,42,38.181818,105,105,105,95.454545,72.80%,72.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
14665,14665,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,JACKETS&COATS,JACKETS AND COATS,PUFFERS,PUFFERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6104330053,CHINA,NULL,AP21_Core,18735,3380,1396,221AA2019,Puffer Vest 717,221AA2019 Puffer Vest 717,221AA2019 Puffer Vest 717,Puffer Vest 717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S33-221AA2019-PufferVest717-STEELBLUE-22058-Ahehe-0456.jpg?v=1649045195,1ACT,Active Apparel ,NULL,NULL,NULL,295,295,295,268.181818,295,295,295,268.181818,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
